,Turn,Civ1,Civ2,Relation,Value,Cable
0,227,Korea,Inca,War,Peace,We were ready to barter with The Incas overwhelmingly for an accord to end the fighting for the subsequent 10 turns an accord to broker a truce with Ife for the subsequent 10 turns and an accord to broker a truce with Bogota for the subsequent 10 turns
0,248,Iroquois,Germany,War,War,This correspondence is to relate to you that we are at war with the Germans as of today
0,249,Morocco,Germany,War,War,This communique is to inform you that we are at war with the Germans as of today
0,249,Germany,Morocco,War,War,We write to report the ominous news that we are at war with the Moroccans
0,249,Germany,Iroquois,War,War,This correspondence is to inform you that we are at war with the Iroquois as of today
0,254,Germany,Songhai,War,War,Urgent: we are now in an established state of conflict with the Songhai
0,254,Iroquois,Morocco,War,War,We write to tell the bleak news that we are at war with the Moroccans
0,255,Songhai,Germany,War,War,This communique is to disclose to you that we are at war with the Germans as of today
0,255,Songhai,Korea,War,War,We write to reveal the sad news that we are at war with the Koreans
0,255,Morocco,Iroquois,War,War,We write to reveal the dismal news that we are at war with the Iroquois
0,255,Korea,Songhai,War,War,Urgent: we are now in an established state of war with the Songhai
0,260,Korea,Bogota,War,Peace,We needed a deal to end the fighting for the next 10 turns and a deal to work out an arrangement for an armistice with Bogota for the next 10 turns and thus offered an accord to stop the fighting for the upcoming 10 turns in compensation
0,269,Germany,Morocco,War,Peace,Welcome news: we have stopped conflict with the Moroccans for now
0,270,Morocco,Germany,War,Peace,Cheerful news: we have ended war with the Germans for now
0,276,Morocco,Iroquois,War,Peace,Joyful news: we have ceased conflict with the Iroquois for now
0,276,Germany,Songhai,War,Peace,Cheerful news: we have stopped conflict with the Songhai for now
0,276,Korea,Songhai,War,Peace,Happy news: we have halted war with the Songhai for now
0,276,Iroquois,Morocco,War,Peace,Welcome news: we have terminated war with the Moroccans for now
0,276,Germany,Mombasa,War,Peace,We wanted an accord to stop the conflict for the upcoming 10 turns an accord to agree to declare an end to the fighting with Mombasa for the upcoming 10 turns an accord to agree to declare an end to the fighting with Florence for the upcoming 10 turns an accord to agree to declare an end to the fighting with Yerevan for the upcoming 10 turns and an accord to agree to declare an end to the fighting with Budapest for the upcoming 10 turns and thus provided an accord to stop the conflict for the upcoming 10 turns in return
0,278,Morocco,Germany,War,War,This letter is to relate to you that we are at war with the Germans as of today
0,278,Morocco,Korea,War,War,This letter is to inform you that we are at war with the Koreans as of today
0,278,Germany,Inca,War,War,This message is to inform you that we are at war with the Incas as of today
0,278,Germany,Morocco,War,War,This message is to inform you that we are at war with the Moroccans as of today
0,278,Korea,Inca,War,War,This letter is to disclose to you that we are at war with the Incas as of today
0,278,Korea,Morocco,War,War,We write to present the ominous news that we are at war with the Moroccans
0,279,Inca,Germany,War,War,We write to share the dark news that we are at war with the Germans
0,279,Inca,Korea,War,War,Urgent: we are now in an established state of conflict with the Koreans
0,296,Iroquois,Songhai,War,War,Urgent: we are now in an established state of war with the Songhai
0,296,Iroquois,Korea,War,War,This communique is to share with you that we are at war with the Koreans as of today
0,297,Songhai,Iroquois,War,War,Urgent: we are now in an established state of conflict with the Iroquois
0,297,Korea,Iroquois,War,War,Urgent: we are now in an established state of fighting with the Iroquois
0,298,Morocco,Korea,War,Peace,Happy news: we have ceased war with the Koreans for now
0,298,Korea,Morocco,War,Peace,We are happy to tell you that a settlement for peace has been hammered out with the Moroccans
0,299,Morocco,Germany,War,Peace,Joyous news: we have ceased violence with the Germans for now
0,299,Korea,Inca,War,Peace,We were ready to trade with The Incas primarily for a deal to put an end to the conflict for the coming 10 turns a deal to agree to declare an end to the war with Ife for the coming 10 turns and a deal to agree to declare an end to the war with Bogota for the coming 10 turns
0,300,Inca,Korea,War,Peace,Joyous news: we have terminated conflict with the Koreans for now
0,301,Germany,Inca,War,Peace,Happy news: we have halted war with the Incas for now
0,302,Inca,Germany,War,Peace,Happy news: we have terminated war with the Germans for now
0,312,Korea,Inca,War,War,We write to reveal the ominous news that we are at war with the Incas
0,312,Korea,Morocco,War,War,This message is to tell you that we are at war with the Moroccans as of today
0,312,Korea,Germany,War,War,This letter is to tell you that we are at war with the Germans as of today
0,313,Inca,Korea,War,War,This communique is to disclose to you that we are at war with the Koreans as of today
0,313,Morocco,Korea,War,War,We write to state the somber news that we are at war with the Koreans
0,313,Germany,Korea,War,War,We write to report the bleak news that we are at war with the Koreans
0,323,Songhai,Morocco,War,War,We write to share the troubling news that we are at war with the Moroccans
0,323,Songhai,Germany,War,War,Urgent: we are now in an established state of war with the Germans
0,323,Morocco,Songhai,War,War,Urgent: we are now in an established state of conflict with the Songhai
0,323,Germany,Songhai,War,War,This correspondence is to share with you that we are at war with the Songhai as of today
0,332,Songhai,Inca,War,War,We write to relate the ominous news that we are at war with the Incas
0,332,Inca,Songhai,War,War,Urgent: we are now in an established state of war with the Songhai
0,333,Korea,Inca,War,Peace,We are glad to tell you that a pact for an end to the fighting has been struck with the Incas
0,333,Inca,Korea,War,Peace,We are pleased to disclose to you that a deal for peace has been struck with the Koreans
0,333,Korea,Morocco,War,Peace,Happy news: we have terminated violence with the Moroccans for now
0,333,Korea,Bogota,War,Peace,We wanted an accord to stop the fighting for the upcoming 10 turns and an accord to broker an end to the fighting with Bogota for the upcoming 10 turns and thus provided an agreement to halt the fighting for the subsequent 10 turns and an agreement to agree to declare an end to the fighting with Mombasa for the subsequent 10 turns in compensation
0,333,Korea,Bogota,War,Peace,We desired an agreement to halt the war for the next 10 turns and an agreement to agree to declare peace with Bogota for the next 10 turns and thus proposed an accord to put an end to the conflict for the subsequent 10 turns and an accord to broker an armistice with Ife for the subsequent 10 turns in payment
0,344,Korea,Inca,War,War,We write to share the bleak news that we are at war with the Incas
0,344,Korea,Morocco,War,War,Urgent: we are now in an established state of conflict with the Moroccans
0,344,Korea,Germany,War,War,Urgent: we are now in an established state of war with the Germans
0,344,Korea,Germany,War,War,We wished for 1 unit of truffles for the coming 30 turns and thus provided 2 units of iron for the subsequent 30 turns 2 units of horse for the subsequent 30 turns 116 units of gold an accord to acknowledge war on The Incas and an accord to acknowledge war on Germany in recompense
0,345,Inca,Korea,War,War,This letter is to disclose to you that we are at war with the Koreans as of today
0,345,Morocco,Korea,War,War,We write to reveal the ominous news that we are at war with the Koreans
0,345,Germany,Korea,War,War,This cable is to inform you that we are at war with the Koreans as of today
0,345,Germany,Songhai,War,Peace,Welcome news: we have ceased violence with the Songhai for now
0,346,Songhai,Morocco,War,Peace,Joyful news: we have halted war with the Moroccans for now
0,366,Inca,Korea,War,War,Encouraging news: we have concluded conflict with the Koreans for now
0,366,Korea,Germany,War,Peace,Joyful news: we have halted conflict with the Germans for now
0,377,Inca,Germany,War,War,Urgent: we are now in an established state of fighting with the Germans
0,377,Germany,Inca,War,War,We write to report the dark news that we are at war with the Incas
0,378,Korea,Morocco,War,War,This cable is to tell you that we are at war with the Moroccans as of today
0,378,Germany,Korea,War,War,We were eager to do business with Morocco overwhelmingly for an agreement to announce the beginning of war on Korea
0,379,Morocco,Korea,War,War,Urgent: we are now in an established state of war with the Koreans
0,380,Songhai,Morocco,War,War,We write to report the sad news that we are at war with the Moroccans
0,380,Morocco,Songhai,War,War,This letter is to disclose to you that we are at war with the Songhai as of today
0,385,Inca,Korea,War,War,We write to report the bleak news that we are at war with the Koreans
0,385,Korea,Inca,War,War,Urgent: we are now in an established state of war with the Incas
0,401,Songhai,Morocco,War,Peace,Joyful news: we have stopped hostilities with the Moroccans for now
0,401,Morocco,Songhai,War,Peace,Encouraging news: we have ceased war with the Songhai for now
0,408,Morocco,Korea,War,Peace,Happy news: we have halted war with the Koreans for now
0,409,Morocco,Germany,War,War,Urgent: we are now in an established state of war with the Germans
0,409,Germany,Morocco,War,War,We write to present the somber news that we are at war with the Moroccans
0,412,Inca,Germany,War,War,This communique is to disclose to you that we are at war with the Germans as of today
0,412,Germany,Inca,War,War,We write to report the dark news that we are at war with the Incas
0,415,Korea,Inca,War,War,Encouraging news: we have concluded conflict with the Incas for now
0,415,Korea,Inca,War,Peace,We were quick to exchange with The Incas mostly for a deal to put an end to the conflict for the upcoming 10 turns a deal to broker an armistice with Panama City for the upcoming 10 turns and a deal to broker an armistice with Bogota for the upcoming 10 turns
0,430,Morocco,Germany,War,Peace,Happy news: we have ended conflict with the Germans for now
0,432,Korea,Morocco,War,War, Urgent: we are now in an established state of conflict with the Moroccans
0,433,Inca,Korea,War,War,This communique is to inform you that we are at war with the Koreans as of today
0,433,Morocco,Korea,War,War,We write to state the bleak news that we are at war with the Koreans
0,433,Korea,Inca,War,War,Urgent: we are now in an established state of conflict with the Incas
0,433,Germany,Inca,War,Peace,Joyful news: we have ceased hostilities with the Incas for now
0,433,Songhai,Korea,War,War,We were excited to bargain with The Incas generally for an accord to announce the beginning of war on Korea
0,444,Germany,Korea,War,War,Urgent: we are now in an established state of fighting with the Koreans
0,444,Korea,Germany,War,War,We write to express the sad news that we are at war with the Germans
0,445,Inca,Germany,War,War,This communique is to tell you that we are at war with the Germans as of today
0,445,Germany,Inca,War,War,We write to disclose the somber news that we are at war with the Incas
0,462,Morocco,Korea,War,Peace,Happy news: we have ended war with the Koreans for now
0,462,Korea,Morocco,War,War,Welcome news: we have concluded violence with the Moroccans for now
0,463,Korea,Inca,War,Peace,Cheerful news: we have terminated war with the Incas for now
0,464,Inca,Korea,War,Peace,We are glad to share with you that a settlement for peace has been made with the Koreans
0,465,Korea,Germany,War,Peace,We are glad to share with you that a settlement for peace has been hammered out with the Germans
0,466,Germany,Inca,War,Peace,We are happy to inform you that a settlement for an end to the war has been hammered out with the Incas
0,466,Inca,Germany,War,Peace,Happy news: we have ceased violence with the Germans for now
0,466,Germany,Korea,War,Peace,We are excited to disclose to you that an arrangement for peace has been hammered out with the Koreans
0,466,Germany,Inca,War,Peace,We were willing to haggle with The Incas particularly for an agreement to end the fighting for the upcoming 10 turns and an agreement to agree to declare a truce with Budapest for the upcoming 10 turns
0,472,Germany,Songhai,War,War,This correspondence is to share with you that we are at war with the Songhai as of today
0,473,Songhai,Germany,War,War,Urgent: we are now in an established state of conflict with the Germans
0,483,Inca,Germany,War,War,We write to report the somber news that we are at war with the Germans
0,483,Germany,Inca,War,War,We write to state the sad news that we are at war with the Incas
