,Turn,Civ1,Civ2,Relation,Value,Cable
0,27,Songhai,Iroquois,Diplomatic Opinion,neutral,Seeing as we can tell the Songhai believes we are a neutral civilization
0,28,Songhai,Iroquois,Diplomatic Opinion,neutral,We are continually reminded by the Iroquois behavior why we call the Iroquois a neutral country
0,29,Inca,Germany,Diplomatic Opinion,neutral,Our envoys these days consider the Germans as a neutral country
0,31,Iroquois,Germany,Diplomatic Opinion,neutral,We are continually reminded by the Germans behavior why we call the Germans a neutral nation
0,31,Songhai,Korea,Diplomatic Opinion,neutral,The Songhais agents at present regard the Koreans as a neutral civilization
0,32,Morocco,Korea,Diplomatic Opinion,neutral,We perceive the Koreans to be a neutral party
0,32,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois popular manner may be the Moroccans see the Iroquois as a neutral country
0,32,Iroquois,Morocco,Diplomatic Opinion,neutral,We consider the Moroccans to be a neutral nation
0,33,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans announced disposition may be we regard the Koreans as a neutral nation
0,33,Korea,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais public manner may be we see the Songhai as a neutral party
0,33,Iroquois,Germany,Diplomatic Opinion,neutral,Insofar as the Iroquois can guess the Germans believes the Iroquois are a neutral civilization
0,33,Korea,Morocco,Diplomatic Opinion,neutral,A neutral country is how our intelligence officers labeled their dealings with the Moroccans
0,36,Germany,Songhai,Diplomatic Opinion,neutral,The Germans ministers currently esteem the Songhai as a neutral country
0,37,Morocco,Songhai,Diplomatic Opinion,neutral,A neutral civilization is how our sources described their rapport with the Songhai
0,37,Korea,Iroquois,Diplomatic Opinion,neutral,We are regularly reminded by the Iroquois behavior why we call the Iroquois a neutral party
0,38,Inca,Songhai,Diplomatic Opinion,neutral,We are regularly reminded by the Songhais behavior why we call the Songhai a neutral country
0,38,Morocco,Inca,Diplomatic Opinion,neutral,A neutral party is how our agents described their dealings with the Incas
0,38,Germany,Morocco,Diplomatic Opinion,neutral,Seeing as we can discern the Germans thinks we are a neutral nation
0,38,Germany,Iroquois,Diplomatic Opinion,neutral,We are periodically reminded by the Iroquois behavior why we call the Iroquois a neutral party
0,39,Songhai,Inca,Diplomatic Opinion,neutral,We look at the Incas to be a neutral country
0,39,Iroquois,Morocco,Diplomatic Opinion,neutral,We are continually reminded by the Moroccans behavior why we call the Moroccans a neutral nation
0,41,Inca,Iroquois,Diplomatic Opinion,neutral,We look at the Iroquois to be a neutral nation
0,41,Morocco,Korea,Diplomatic Opinion,neutral,We consider the Koreans to be a neutral party
0,42,Iroquois,Korea,Diplomatic Opinion,neutral,We are often reminded by the Koreans behavior why we call the Koreans a neutral nation
0,43,Songhai,Morocco,Diplomatic Opinion,neutral,We look at the Moroccans to be a neutral nation
0,43,Germany,Inca,Diplomatic Opinion,neutral,Our diplomats these days look at the Incas as a neutral nation
0,43,Germany,Korea,Diplomatic Opinion,neutral,We regard the Koreans to be a neutral nation
0,43,Songhai,Iroquois,Diplomatic Opinion,neutral,The Songhai are continually reminded by the Iroquois behavior why the Songhai call the Iroquois a neutral party
0,44,Inca,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois outward position may be the Incas acknowledge the Iroquois as a neutral civilization
0,44,Morocco,Iroquois,Diplomatic Opinion,neutral,A neutral party is how our diplomatic cables characterized their dealings with the Iroquois
0,45,Morocco,Germany,Diplomatic Opinion,neutral,We see the Germans to be a neutral country
0,45,Iroquois,Songhai,Diplomatic Opinion,neutral,The Iroquois see the Songhai to be a neutral party
0,46,Inca,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais public stance may be we see the Songhai as a neutral country
0,46,Morocco,Songhai,Diplomatic Opinion,neutral,Insofar as we can decipher the Songhai suspects we are a neutral country
0,46,Korea,Iroquois,Diplomatic Opinion,neutral,A neutral country is how our agents described their relations with the Iroquois
0,46,Inca,Songhai,Diplomatic Opinion,neutral,A neutral country is how the Incas spies represented their relationship with the Songhai
0,47,Songhai,Korea,Diplomatic Opinion,neutral,We are periodically reminded by the Koreans behavior why we call the Koreans a neutral party
0,47,Iroquois,Germany,Diplomatic Opinion,neutral,The Iroquois acknowledge the Germans to be a neutral country
0,47,Iroquois,Songhai,Diplomatic Opinion,neutral,Our ministers these days esteem the Songhai as a neutral country
0,48,Inca,Songhai,Diplomatic Opinion,neutral,Seeing as we can assume the Incas feels we are a neutral country
0,48,Morocco,Iroquois,Diplomatic Opinion,neutral,The Moroccans imagine the Iroquois to be a neutral nation
0,48,Morocco,Korea,Diplomatic Opinion,neutral,Inasmuch as the Koreans can discern the Moroccans believes the Koreans are a neutral nation
0,49,Germany,Morocco,Diplomatic Opinion,neutral,The Germans representatives these days imagine the Moroccans as a neutral nation
0,49,Inca,Iroquois,Diplomatic Opinion,neutral,Insofar as we can assume the Iroquois feels we are a neutral country
0,49,Morocco,Inca,Diplomatic Opinion,neutral,Whatever the Incas advertised attitude may be we regard the Incas as a neutral nation
0,49,Iroquois,Inca,Diplomatic Opinion,neutral,The Iroquois are periodically reminded by the Incas behavior why the Iroquois call the Incas a neutral civilization
0,49,Korea,Inca,Diplomatic Opinion,neutral,Whatever the Incas reputed manner may be we imagine the Incas as a neutral party
0,50,Inca,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans public attitude may be we regard the Moroccans as a neutral nation
0,50,Germany,Songhai,Diplomatic Opinion,neutral,Our envoys now perceive the Songhai as a neutral party
0,51,Inca,Korea,Diplomatic Opinion,neutral,A neutral party is how the Incas spies described their dealings with the Koreans
0,52,Korea,Inca,Diplomatic Opinion,neutral,The Koreans imagine the Incas to be a neutral party
0,52,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois public manner may be we see the Iroquois as a neutral party
0,53,Korea,Inca,Diplomatic Opinion,neutral,The Koreans look at the Incas to be a neutral party
0,53,Iroquois,Morocco,Diplomatic Opinion,neutral,Our representatives at present regard the Moroccans as a neutral party
0,54,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans public disposition may be we perceive the Koreans as a neutral civilization
0,54,Inca,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais professed disposition may be we acknowledge the Songhai as a neutral party
0,54,Germany,Korea,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers labeled their association with the Koreans
0,54,Korea,Songhai,Diplomatic Opinion,neutral,A neutral civilization is how our sources defined their association with the Songhai
0,54,Korea,Germany,Diplomatic Opinion,neutral,Our politicians now look at the Germans as a neutral civilization
0,55,Morocco,Songhai,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers characterized their relations with the Songhai
0,55,Korea,Morocco,Diplomatic Opinion,neutral,Our politicians presently acknowledge the Moroccans as a neutral nation
0,55,Songhai,Inca,Diplomatic Opinion,neutral,Whatever the Incas outward stance may be the Songhai imagine the Incas as a neutral party
0,55,Iroquois,Germany,Diplomatic Opinion,neutral,We consider the Germans to be a neutral nation
0,56,Iroquois,Songhai,Diplomatic Opinion,neutral,Seeing as we can guess the Iroquois imagines we are a neutral party
0,57,Songhai,Germany,Diplomatic Opinion,neutral,We are continually reminded by the Germans behavior why we call the Germans a neutral country
0,57,Songhai,Iroquois,Diplomatic Opinion,neutral,Seeing as we can surmise the Songhai imagines we are a neutral party
0,58,Korea,Iroquois,Diplomatic Opinion,neutral,Inasmuch as we can tell the Koreans feels we are a neutral party
0,59,Korea,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans professed stance may be the Koreans look at the Moroccans as a neutral party
0,59,Songhai,Morocco,Diplomatic Opinion,neutral,We are periodically reminded by the Moroccans behavior why we call the Moroccans a neutral country
0,59,Germany,Inca,Diplomatic Opinion,neutral,Inasmuch as we can assume the Germans thinks we are a neutral country
0,59,Morocco,Songhai,Diplomatic Opinion,neutral,The Moroccans are continually reminded by the Songhais behavior why the Moroccans call the Songhai a neutral nation
0,59,Morocco,Germany,Diplomatic Opinion,neutral,We are continually reminded by the Germans behavior why we call the Germans a neutral nation
0,59,Morocco,Korea,Diplomatic Opinion,neutral,A neutral civilization is how our sources characterized their relationship with the Koreans
0,59,Korea,Inca,Diplomatic Opinion,neutral,We are regularly reminded by the Incas behavior why we call the Incas a neutral party
0,60,Germany,Korea,Diplomatic Opinion,neutral,Insofar as the Germans can decipher the Koreans estimate the Germans are a neutral civilization
0,60,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois popular posture may be we esteem the Iroquois as a neutral country
0,60,Germany,Iroquois,Diplomatic Opinion,neutral,We esteem the Iroquois to be a neutral civilization
0,60,Songhai,Inca,Diplomatic Opinion,neutral,The Songhais envoys now perceive the Incas as a neutral nation
0,60,Korea,Morocco,Diplomatic Opinion,neutral,A neutral nation is how the Koreans diplomatic cables characterized their rapport with the Moroccans
0,60,Iroquois,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans announced disposition may be we imagine the Moroccans as a neutral party
0,61,Morocco,Germany,Diplomatic Opinion,neutral,A neutral civilization is how the Moroccans sources defined their dealings with the Germans
0,61,Songhai,Korea,Diplomatic Opinion,neutral,Our diplomats now consider the Koreans as a neutral nation
0,61,Iroquois,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais popular posture may be the Iroquois acknowledge the Songhai as a neutral civilization
0,62,Iroquois,Inca,Diplomatic Opinion,neutral,Our agents these days look at the Incas as a neutral country
0,63,Songhai,Iroquois,Diplomatic Opinion,neutral,Our ministers of late imagine the Iroquois as a neutral party
0,65,Inca,Iroquois,Diplomatic Opinion,neutral,Our diplomats currently perceive the Iroquois as a neutral party
0,65,Korea,Germany,Diplomatic Opinion,neutral,Seeing as we can guess the Koreans thinks we are a neutral party
0,66,Korea,Morocco,Diplomatic Opinion,neutral,Our representatives currently perceive the Moroccans as a neutral civilization
0,66,Iroquois,Korea,Diplomatic Opinion,neutral,Whatever the Koreans popular position may be we consider the Koreans as a neutral nation
0,67,Morocco,Songhai,Diplomatic Opinion,neutral,Seeing as we can surmise the Moroccans suspects we are a neutral country
0,67,Germany,Inca,Diplomatic Opinion,neutral,A neutral civilization is how our spies defined their relationship with the Incas
0,67,Iroquois,Morocco,Diplomatic Opinion,neutral,Our agents presently acknowledge the Moroccans as a neutral civilization
0,68,Korea,Songhai,Diplomatic Opinion,neutral,Inasmuch as we can surmise the Koreans thinks we are a neutral party
0,68,Korea,Songhai,Diplomatic Opinion,neutral,We consider the Songhai to be a neutral civilization
0,69,Inca,Germany,Diplomatic Opinion,neutral,We see the Germans to be a neutral party
0,69,Inca,Morocco,Diplomatic Opinion,neutral,Inasmuch as the Moroccans can guess the Incas imagines the Moroccans are a neutral nation
0,70,Songhai,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois professed position may be we consider the Iroquois as a neutral civilization
0,71,Morocco,Inca,Diplomatic Opinion,neutral,Whatever the Incas popular disposition may be we acknowledge the Incas as a neutral party
0,71,Korea,Morocco,Diplomatic Opinion,neutral,The Koreans see the Moroccans to be a neutral party
0,71,Germany,Iroquois,Diplomatic Opinion,neutral,We perceive the Iroquois to be a neutral civilization
0,72,Korea,Songhai,Diplomatic Opinion,neutral,The Koreans foreign officers presently consider the Songhai as a neutral country
0,73,Germany,Morocco,Diplomatic Opinion,neutral,The Germans are often reminded by the Moroccans behavior why the Germans call the Moroccans a neutral party
0,73,Inca,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois reputed disposition may be we regard the Iroquois as a neutral civilization
0,73,Morocco,Songhai,Diplomatic Opinion,neutral,We look at the Songhai to be a neutral nation
0,73,Inca,Morocco,Diplomatic Opinion,neutral,A neutral party is how the Incas agents defined their rapport with the Moroccans
0,74,Germany,Songhai,Diplomatic Opinion,neutral,We see the Songhai to be a neutral civilization
0,74,Iroquois,Korea,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers described their relationship with the Koreans
0,75,Songhai,Inca,Diplomatic Opinion,neutral,Insofar as we can assume the Incas imagines we are a neutral party
0,75,Iroquois,Inca,Diplomatic Opinion,neutral,The Iroquois politicians at present perceive the Incas as a neutral nation
0,75,Songhai,Morocco,Diplomatic Opinion,neutral,A neutral party is how our sources characterized their rapport with the Moroccans
0,75,Songhai,Germany,Diplomatic Opinion,neutral,A neutral nation is how our diplomatic cables characterized their association with the Germans
0,75,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans advertised disposition may be we perceive the Koreans as a neutral party
0,75,Germany,Inca,Diplomatic Opinion,neutral,Our envoys at present see the Incas as a neutral party
0,75,Korea,Songhai,Diplomatic Opinion,neutral,A neutral party is how our diplomatic cables characterized their rapport with the Songhai
0,76,Morocco,Iroquois,Diplomatic Opinion,neutral,A neutral country is how our agents characterized their association with the Iroquois
0,76,Germany,Korea,Diplomatic Opinion,neutral,Whatever the Koreans public position may be we perceive the Koreans as a neutral nation
0,77,Songhai,Iroquois,Diplomatic Opinion,neutral,Our foreign officers presently see the Iroquois as a neutral civilization
0,77,Morocco,Korea,Diplomatic Opinion,neutral,We are periodically reminded by the Koreans behavior why we call the Koreans a neutral country
0,77,Korea,Morocco,Diplomatic Opinion,neutral,We are often reminded by the Moroccans behavior why we call the Moroccans a neutral nation
0,79,Germany,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans advertised stance may be we look at the Moroccans as a neutral party
0,79,Korea,Inca,Diplomatic Opinion,neutral,We are regularly reminded by the Incas behavior why we call the Incas a neutral nation
0,79,Iroquois,Germany,Diplomatic Opinion,neutral,Whatever the Germans professed position may be we imagine the Germans as a neutral nation
0,81,Inca,Songhai,Diplomatic Opinion,neutral,Insofar as the Incas can assume the Songhai imagines the Incas are a neutral country
0,81,Germany,Korea,Diplomatic Opinion,neutral,Inasmuch as we can decipher the Germans estimate we are a neutral country
0,81,Iroquois,Morocco,Diplomatic Opinion,neutral,We see the Moroccans to be a neutral country
0,82,Inca,Korea,Diplomatic Opinion,neutral,Our envoys currently imagine the Koreans as a neutral civilization
0,82,Morocco,Inca,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers described their rapport with the Incas
0,82,Songhai,Germany,Diplomatic Opinion,neutral,The Songhais foreign officers these days acknowledge the Germans as a neutral nation
0,82,Songhai,Germany,Diplomatic Opinion,neutral,Seeing as we can guess the Songhai thinks we are a neutral civilization
0,82,Germany,Iroquois,Diplomatic Opinion,neutral,We perceive the Iroquois to be a neutral country
0,82,Korea,Iroquois,Diplomatic Opinion,neutral,We regard the Iroquois to be a neutral nation
0,83,Songhai,Morocco,Diplomatic Opinion,neutral,We perceive the Moroccans to be a neutral country
0,83,Inca,Morocco,Diplomatic Opinion,neutral,We perceive the Moroccans to be a neutral nation
0,84,Songhai,Inca,Diplomatic Opinion,neutral,Our representatives these days consider the Incas as a neutral party
0,84,Songhai,Germany,Diplomatic Opinion,neutral,Insofar as we can discern the Germans estimate we are a neutral country
0,84,Morocco,Iroquois,Diplomatic Opinion,neutral,We are continually reminded by the Iroquois behavior why we call the Iroquois a neutral country
0,86,Inca,Songhai,Diplomatic Opinion,neutral,We are periodically reminded by the Songhais behavior why we call the Songhai a neutral civilization
0,86,Morocco,Korea,Diplomatic Opinion,neutral,A neutral civilization is how our spies represented their association with the Koreans
0,87,Iroquois,Germany,Diplomatic Opinion,neutral,A neutral party is how our agents described their relationship with the Germans
0,88,Iroquois,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans advertised manner may be we acknowledge the Moroccans as a neutral country
0,89,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans professed posture may be we acknowledge the Koreans as a neutral nation
0,89,Inca,Iroquois,Diplomatic Opinion,neutral,A neutral party is how our agents labeled their relationship with the Iroquois
0,89,Morocco,Germany,Diplomatic Opinion,neutral,The Moroccans look at the Germans to be a neutral country
0,89,Germany,Inca,Diplomatic Opinion,neutral,The Germans are periodically reminded by the Incas behavior why the Germans call the Incas a neutral nation
0,90,Inca,Korea,Diplomatic Opinion,neutral,We are regularly reminded by the Koreans behavior why we call the Koreans a neutral party
0,90,Germany,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais announced attitude may be we regard the Songhai as a neutral nation
0,90,Germany,Iroquois,Diplomatic Opinion,neutral,Inasmuch as the Iroquois can infer the Germans believes the Iroquois are a neutral party
0,91,Songhai,Morocco,Diplomatic Opinion,neutral,Our representatives of late look at the Moroccans as a neutral country
0,91,Songhai,Iroquois,Diplomatic Opinion,neutral,We are periodically reminded by the Iroquois behavior why we call the Iroquois a neutral nation
0,91,Inca,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois open manner may be the Incas regard the Iroquois as a neutral civilization
0,93,Songhai,Inca,Diplomatic Opinion,neutral,We are continually reminded by the Incas behavior why we call the Incas a neutral civilization
0,93,Germany,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans announced position may be we acknowledge the Moroccans as a neutral nation
0,93,Germany,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois public position may be we consider the Iroquois as a neutral nation
0,94,Korea,Germany,Diplomatic Opinion,neutral,The Koreans acknowledge the Germans to be a neutral party
0,94,Songhai,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois professed attitude may be the Songhai perceive the Iroquois as a neutral nation
0,95,Morocco,Korea,Diplomatic Opinion,neutral,Whatever the Koreans professed disposition may be we imagine the Koreans as a neutral country
0,95,Morocco,Germany,Diplomatic Opinion,neutral,The Moroccans are often reminded by the Germans behavior why the Moroccans call the Germans a neutral country
0,95,Iroquois,Inca,Diplomatic Opinion,neutral,We regard the Incas to be a neutral party
0,95,Iroquois,Morocco,Diplomatic Opinion,neutral,We acknowledge the Moroccans to be a neutral civilization
0,96,Songhai,Korea,Diplomatic Opinion,neutral,Insofar as we can decipher the Koreans feels we are a neutral nation
0,96,Korea,Songhai,Diplomatic Opinion,neutral,We see the Songhai to be a neutral civilization
0,97,Inca,Iroquois,Diplomatic Opinion,neutral,A neutral civilization is how our diplomatic cables described their dealings with the Iroquois
0,98,Inca,Korea,Diplomatic Opinion,neutral,We are often reminded by the Koreans behavior why we call the Koreans a neutral country
0,98,Germany,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais popular posture may be we acknowledge the Songhai as a neutral country
0,98,Germany,Korea,Diplomatic Opinion,neutral,We are periodically reminded by the Koreans behavior why we call the Koreans a neutral country
0,100,Morocco,Songhai,Diplomatic Opinion,neutral,Our politicians at present esteem the Songhai as a neutral nation
0,100,Morocco,Iroquois,Diplomatic Opinion,neutral,Our politicians now imagine the Iroquois as a neutral civilization
0,100,Germany,Morocco,Diplomatic Opinion,neutral,We imagine the Moroccans to be a neutral civilization
0,100,Iroquois,Korea,Diplomatic Opinion,neutral,Inasmuch as we can decipher the Iroquois feels we are a neutral nation
0,101,Morocco,Germany,Diplomatic Opinion,neutral,A neutral nation is how our agents characterized their relationship with the Germans
0,102,Korea,Morocco,Diplomatic Opinion,neutral,The Koreans are periodically reminded by the Moroccans behavior why the Koreans call the Moroccans a neutral nation
0,102,Inca,Songhai,Diplomatic Opinion,neutral,Inasmuch as we can discern the Incas suspects we are a neutral country
0,102,Songhai,Germany,Diplomatic Opinion,neutral,A neutral nation is how our diplomatic cables represented their relations with the Germans
0,103,Iroquois,Inca,Diplomatic Opinion,neutral,The Iroquois politicians currently esteem the Incas as a neutral civilization
0,103,Korea,Songhai,Diplomatic Opinion,neutral,We consider the Songhai to be a neutral party
0,103,Iroquois,Germany,Diplomatic Opinion,neutral,We imagine the Germans to be a neutral civilization
0,103,Germany,Korea,Diplomatic Opinion,neutral,Seeing as the Koreans can infer the Germans believes the Koreans are a neutral party
0,103,Morocco,Germany,Diplomatic Opinion,neutral,Seeing as the Germans can surmise the Moroccans estimate the Germans are a neutral country
0,103,Iroquois,Korea,Diplomatic Opinion,competitor,Our diplomats now consider the Koreans as a competitor
0,104,Germany,Iroquois,Diplomatic Opinion,neutral, A neutral party is how our agents defined their relations with the Iroquois
0,104,Korea,Iroquois,Diplomatic Opinion,competitor,We perceive the Iroquois to be a competitor
0,105,Songhai,Iroquois,Diplomatic Opinion,competitor,We are often reminded by the Iroquois behavior why we call the Iroquois a competitor
0,105,Songhai,Germany,Diplomatic Opinion,neutral,The Songhais politicians at present esteem the Germans as a neutral country
0,105,Inca,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois announced position may be we look at the Iroquois as a neutral nation
0,106,Germany,Songhai,Diplomatic Opinion,neutral,A neutral country is how our intelligence officers represented their rapport with the Songhai
0,106,Iroquois,Inca,Diplomatic Opinion,neutral,We acknowledge the Incas to be a neutral party
0,107,Germany,Inca,Diplomatic Opinion,neutral,Our agents presently imagine the Incas as a neutral nation
0,108,Morocco,Iroquois,Diplomatic Opinion,competitor,Whatever the Iroquois outward stance may be we consider the Iroquois as a competitor
0,109,Inca,Germany,Diplomatic Opinion,neutral,We are periodically reminded by the Germans behavior why we call the Germans a neutral nation
0,109,Morocco,Songhai,Diplomatic Opinion,neutral,We see the Songhai to be a neutral civilization
0,109,Germany,Korea,Diplomatic Opinion,neutral,Our politicians now imagine the Koreans as a neutral country
0,109,Songhai,Inca,Diplomatic Opinion,neutral,Whatever the Incas announced stance may be the Songhai consider the Incas as a neutral country
0,111,Songhai,Inca,Diplomatic Opinion,neutral,Our foreign officers these days regard the Incas as a neutral country
0,111,Songhai,Germany,Diplomatic Opinion,neutral,We are often reminded by the Germans behavior why we call the Germans a neutral civilization
0,112,Songhai,Iroquois,Diplomatic Opinion,competitor, A competitor is how our spies characterized their association with the Iroquois
0,113,Inca,Iroquois,Diplomatic Opinion,neutral,We esteem the Iroquois to be a neutral nation
0,113,Morocco,Songhai,Diplomatic Opinion,neutral,The Moroccans are often reminded by the Songhais behavior why the Moroccans call the Songhai a neutral nation
0,113,Iroquois,Germany,Diplomatic Opinion,neutral,Whatever the Germans announced stance may be the Iroquois regard the Germans as a neutral nation
0,114,Morocco,Germany,Diplomatic Opinion,neutral,The Moroccans are periodically reminded by the Germans behavior why the Moroccans call the Germans a neutral party
0,114,Germany,Songhai,Diplomatic Opinion,neutral,A neutral nation is how our intelligence officers characterized their relationship with the Songhai
0,115,Morocco,Songhai,Diplomatic Opinion,neutral,Inasmuch as we can discern the Moroccans thinks we are a neutral civilization
0,115,Morocco,Inca,Diplomatic Opinion,neutral,We esteem the Incas to be a neutral party
0,115,Morocco,Germany,Diplomatic Opinion,neutral,Our politicians these days see the Germans as a neutral party
0,116,Iroquois,Morocco,Diplomatic Opinion,neutral,Our envoys at present perceive the Moroccans as a neutral civilization
0,117,Korea,Germany,Diplomatic Opinion,neutral,We esteem the Germans to be a neutral country
0,117,Morocco,Korea,Diplomatic Opinion,neutral,A neutral country is how the Moroccans sources defined their association with the Koreans
0,118,Inca,Germany,Diplomatic Opinion,neutral,The Incas agents at present look at the Germans as a neutral civilization
0,119,Iroquois,Songhai,Diplomatic Opinion,neutral,Inasmuch as we can guess the Iroquois suspects we are a neutral civilization
0,119,Inca,Germany,Diplomatic Opinion,neutral,We are periodically reminded by the Germans behavior why we call the Germans a neutral country
0,119,Korea,Inca,Diplomatic Opinion,neutral,We are continually reminded by the Incas behavior why we call the Incas a neutral nation
0,119,Korea,Iroquois,Diplomatic Opinion,competitor,A competitor is how our spies portrayed their rapport with the Iroquois
0,119,Iroquois,Germany,Diplomatic Opinion,neutral,We perceive the Germans to be a neutral party
0,120,Songhai,Inca,Diplomatic Opinion,neutral,Our politicians at present perceive the Incas as a neutral civilization
0,120,Germany,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois outward manner may be the Germans acknowledge the Iroquois as a neutral country
0,120,Korea,Morocco,Diplomatic Opinion,neutral,The Koreans are often reminded by the Moroccans behavior why the Koreans call the Moroccans a neutral civilization
0,120,Germany,Korea,Diplomatic Opinion,neutral,Insofar as we can assume the Koreans suspects we are a neutral nation
0,121,Iroquois,Inca,Diplomatic Opinion,neutral,Inasmuch as we can infer the Iroquois believes we are a neutral country
0,121,Korea,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans popular position may be we see the Moroccans as a neutral civilization
0,122,Inca,Korea,Diplomatic Opinion,neutral,Whatever the Koreans professed manner may be we acknowledge the Koreans as a neutral party
0,122,Korea,Morocco,Diplomatic Opinion,neutral,Seeing as we can guess the Koreans suspects we are a neutral nation
0,122,Songhai,Germany,Diplomatic Opinion,neutral,Inasmuch as we can tell the Songhai suspects we are a neutral civilization
